"vid","hhid","enid","floor","roof","walls","water","enegry","rel_head","female_head","hh_size","n_child_5","n_child_17","n_adult","n_elder","read","sick","food_cons","nonfood_cons","farm","ar_farm","ar_farm_unit","crop","crop_other","crop_prp","livestock_now","livestock_before","drought_flood","crop_damage","trust_mem","trust_lead","assoc","health","duration","submissionday","key","area_acre","food_cons_usd","nonfood_cons_usd","area_acre_w","food_cons_usd_w","nonfood_cons_usd_w","treatment","district","district_name"
20,2016,621,1,2,1,9,1,1,1,2,0,0,1,1,0,0,308100,5200,1,0.5,"Acre",5,NA,1,1,0,0,0,0,0,NA,0,142,"2009-03-15T11:50:21Z","STk1894142hdd",0.5,113.997,1.924,0.5,113.997,1.924,1,2,"Bagamoyo"
20,2022,420,1,2,1,7,1,1,1,6,1,2,1,2,1,1,800800,0,1,0.25,"Acre",77,NA,NA,0,0,0,0,0,0,NA,0,121,"2009-03-16T13:22:59Z","ozU1256733uDS",0.25,296.296,0,0.25,296.296,0.555,1,2,"Bagamoyo"
20,2005,828,1,2,1,5,1,4,0,2,0,0,0,2,1,0,946400,960560,1,1,"Acre",11,NA,1,1,3,1,1,1,1,0,0,100,"2009-03-15T12:47:58Z","KDy1262541cMT",1,350.168,355.4072,1,350.168,196.3479,1,2,"Bagamoyo"
20,2007,823,1,2,1,5,1,1,0,12,2,3,5,2,1,0,865800,261000,1,1.31525698097936,"Hectare",11,NA,1,3,3,1,0,0,1,0,1,158,"2009-03-16T13:17:02Z","pOJ1554349iWR",3.25006576284905,320.346,96.57,3.25006576284905,320.346,96.57,1,2,"Bagamoyo"
20,2012,828,1,2,1,5,1,4,0,4,0,1,1,2,1,1,809120,129100,1,1.61877782274383,"Hectare",11,NA,1,10,30,1,1,1,1,0,1,109,"2009-03-17T10:26:04Z","iOT1641149iYA",4.00008093889114,299.3744,47.767,4.00008093889114,299.3744,47.767,1,2,"Bagamoyo"
20,2010,823,1,2,1,9,1,4,1,4,0,1,2,1,1,0,465400,29400,1,1.21408336705787,"Hectare",1,NA,1,4,15,1,1,1,0,0,0,128,"2009-03-17T10:18:35Z","LOz1852385zNK",3.00006070416835,172.198,10.878,3.00006070416835,172.198,10.878,1,2,"Bagamoyo"
21,2122,621,1,2,1,1,1,4,0,3,0,1,1,1,1,1,533000,66300,1,2,"Acre",9,NA,1,4,20,0,1,1,1,0,0,122,"2009-03-13T11:11:44Z","Dee1898338nbo",2,197.21,24.531,2,197.21,24.531,1,2,"Bagamoyo"
21,2118,805,4,4,1,2,1,4,0,3,0,0,1,2,1,0,917280,324500,1,1.25,"Acre",5,NA,1,10,15,1,1,1,0,0,1,111,"2009-03-13T11:21:15Z","WXF1911596yjb",1.25,339.3936,120.065,1.25,339.3936,120.065,1,2,"Bagamoyo"
21,2111,805,1,4,1,2,1,4,0,6,0,2,2,2,1,0,878800,12400,1,2.22581950627276,"Hectare",5,NA,1,2,15,1,1,1,1,NA,1,115,"2009-03-12T14:49:55Z","afT1911112ldI",5.5001112909753,325.156,4.588,5.00010117361393,325.156,4.588,1,2,"Bagamoyo"
21,2113,818,1,2,1,1,1,4,0,8,0,5,2,1,1,1,1474200,157700,1,1.5,"Acre",9,NA,1,1,40,1,1,0,1,0,0,179,"2009-03-13T13:18:14Z","CJb1395704Ytg",1.5,545.454,58.349,1.5,545.454,58.349,1,2,"Bagamoyo"
21,2104,823,1,2,1,1,1,1,1,7,2,3,0,2,0,1,638300,35300,1,0.75,"Acre",1,NA,1,3,3,1,0,1,1,0,1,139,"2009-03-13T12:07:07Z","XBb1110616RSh",0.75,236.171,13.061,0.75,236.171,13.061,1,2,"Bagamoyo"
21,2105,805,4,4,4,1,1,4,0,4,0,2,0,2,1,1,642200,256000,1,0.125,"Acre",3,NA,1,5,1,1,1,0,0,0,0,179,"2009-03-12T12:40:53Z","yEa1246323rmr",0.125,237.614,94.72,0.125,237.614,94.72,1,2,"Bagamoyo"
21,2110,823,1,4,4,1,1,4,0,13,2,7,3,1,1,0,1736800,638400,1,0.910562525293403,"Hectare",9,NA,1,2,3,1,1,1,0,0,1,194,"2009-03-12T17:11:22Z","Svu1809289pTW",2.25004552812626,642.616,236.208,2.25004552812626,606.10329,196.3479,1,2,"Bagamoyo"
21,2120,420,1,2,4,9,7,4,0,1,0,0,0,1,0,0,244400,4400,1,0.5,"Acre",9,NA,1,0,0,1,1,0,0,NA,0,60,"2009-03-13T10:20:47Z","amU1080465IWf",0.5,90.428,1.628,0.5,90.428,1.628,1,2,"Bagamoyo"
21,2108,420,1,2,1,1,1,4,0,3,0,1,0,2,0,1,633880,360000,1,1.5,"Acre",3,NA,1,1,3,1,1,0,0,1,1,91,"2009-03-12T12:57:32Z","Xjd1035365eYd",1.5,234.5356,133.2,1.5,234.5356,133.2,1,2,"Bagamoyo"
21,2123,828,1,2,1,3,1,4,0,5,1,1,2,1,1,1,1180400,56400,1,1.21408336705787,"Hectare",9,NA,1,3,9,0,1,1,1,0,1,127,"2009-03-13T14:42:52Z","AbE1199296rLo",3.00006070416835,436.748,20.868,3.00006070416835,436.748,20.868,1,2,"Bagamoyo"
21,2101,823,1,2,1,1,1,4,1,2,0,1,0,1,1,0,299000,8200,1,0.25,"Acre",1,NA,1,0,3,1,1,0,1,0,0,137,"2009-03-13T15:09:26Z","esV1788410tmQ",0.25,110.63,3.034,0.25,110.63,3.034,1,2,"Bagamoyo"
21,2106,818,1,2,5,1,1,4,0,5,1,2,0,2,0,1,397800,29600,1,1.5,"Acre",1,NA,1,4,1,0,1,1,0,1,0,172,"2009-03-12T12:50:51Z","bhw1902816jgs",1.5,147.186,10.952,1.5,147.186,10.952,1,2,"Bagamoyo"
21,2121,621,1,4,1,1,1,4,0,2,0,0,0,2,0,1,275600,26100,1,0.5,"Acre",9,NA,1,0,0,0,1,0,0,0,0,107,"2009-03-12T13:17:49Z","rRx1898977MVh",0.5,101.972,9.657,0.5,101.972,9.657,1,2,"Bagamoyo"
21,2114,818,1,2,1,1,1,4,0,4,0,1,0,3,0,0,587600,102700,1,2,"Acre",1,NA,1,4,6,1,1,1,0,1,0,134,"2009-03-12T15:15:33Z","MIQ1058342VFh",2,217.412,37.999,2,217.412,37.999,1,2,"Bagamoyo"
21,2119,805,1,4,1,2,1,4,1,4,0,2,1,1,1,0,543400,20300,1,1.01173613921489,"Hectare",1,NA,1,0,23,1,0,1,1,0,0,88,"2009-03-13T13:08:35Z","rZK1620263oVB",2.50005058680695,201.058,7.511,2.50005058680695,201.058,7.511,1,2,"Bagamoyo"
21,2107,823,4,4,4,1,1,4,0,10,2,2,5,1,1,1,1215500,479800,1,1,"Acre",11,NA,1,2,1,1,1,0,1,0,1,212,"2009-03-12T13:22:51Z","Ujh1086651ode",1,449.735,177.526,1,449.735,177.526,1,2,"Bagamoyo"
21,2116,828,1,2,1,1,1,1,1,5,1,2,1,1,1,1,665652,68800,1,1.11290975313638,"Hectare",9,NA,1,5,10,1,1,1,1,0,0,134,"2009-03-13T12:06:23Z","emd1195045olC",2.75005564548765,246.29124,25.456,2.75005564548765,246.29124,25.456,1,2,"Bagamoyo"
21,2109,420,1,2,1,1,1,4,0,7,2,2,2,1,0,1,1063452,200500,1,2,"Acre",15,NA,1,5,12,1,1,0,1,NA,0,293,"2009-03-12T14:30:16Z","WMx1318247gPc",2,393.47724,74.185,2,393.47724,74.185,1,2,"Bagamoyo"
21,2117,828,1,2,1,1,1,4,0,8,2,0,5,1,0,1,387400,287800,1,1.75,"Acre",5,NA,1,4,8,1,1,1,1,0,0,165,"2009-03-12T12:27:37Z","Eyv1965687Psk",1.75,143.338,106.486,1.75,143.338,106.486,1,2,"Bagamoyo"
21,2112,420,1,2,4,9,1,4,1,1,0,0,0,1,0,1,293800,5920,1,1.5,"Acre",9,NA,1,0,0,1,0,1,1,1,1,56,"2009-03-13T11:19:42Z","iuc1513259ciS",1.5,108.706,2.1904,1.5,108.706,2.1904,1,2,"Bagamoyo"
21,2102,828,1,4,1,1,1,4,1,7,1,3,2,1,1,1,3058120,3630800,1,1,"Acre",9,NA,1,3,5,1,1,1,1,0,1,155,"2009-03-12T15:22:22Z","ozi1300362aIL",1,1131.5044,1343.396,1,606.10329,196.3479,1,2,"Bagamoyo"
21,2115,621,1,2,1,1,1,4,1,1,0,0,0,1,0,0,236600,210100,1,1,"Acre",9,NA,1,0,0,1,0,1,1,0,0,96,"2009-03-12T11:07:37Z","ekd1635535OcV",1,87.542,77.737,1,87.542,77.737,1,2,"Bagamoyo"
22,2205,620,1,1,1,2,7,2,1,1,0,0,0,1,0,0,80600,28200,1,1.5,"Acre",1,NA,1,0,0,0,0,1,1,0,0,84,"2009-04-18T12:51:28Z","pia1619554VMJ",1.5,29.822,10.434,1.5,38.36456,10.434,1,1,"Kibaha"
22,2211,612,1,1,1,1,7,5,1,1,0,0,0,1,0,1,133900,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,71,"2009-04-18T14:38:43Z","ZQB1895599JDB",0,49.543,0,0,49.543,0.555,1,1,"Kibaha"
22,2212,814,1,1,1,5,7,2,1,5,2,2,1,0,0,0,130000,21300,1,0.5,"Acre",1,NA,1,0,0,1,0,1,1,0,0,93,"2009-04-19T15:45:09Z","ixF1557239xmm",0.5,48.1,7.881,0.5,48.1,7.881,1,1,"Kibaha"
22,2203,815,1,1,1,5,7,2,1,1,0,0,0,1,0,1,79560,800,1,0.5,"Acre",1,NA,1,0,0,1,1,0,1,NA,NA,61,"2009-04-19T15:37:49Z","AGA1373444dTA",0.5,29.4372,0.296,0.5,38.36456,0.555,1,1,"Kibaha"
22,2219,612,1,1,5,5,7,5,1,1,0,0,0,1,0,1,132600,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,78,"2009-04-19T14:21:44Z","zhS1881759zCa",0,49.062,0,0,49.062,0.555,1,1,"Kibaha"
22,2222,815,1,1,1,5,7,2,1,3,1,0,1,1,1,1,310700,10500,1,0.5,"Acre",1,NA,1,0,0,1,1,0,0,NA,NA,79,"2009-04-18T13:26:23Z","qPt1850533Gnq",0.5,114.959,3.885,0.5,114.959,3.885,1,1,"Kibaha"
22,2209,620,1,1,1,2,7,2,1,3,0,2,0,1,1,0,278200,84300,1,1.5,"Acre",11,NA,1,0,0,0,0,1,1,0,0,105,"2009-04-19T14:04:37Z","khA1564946NkA",1.5,102.934,31.191,1.5,102.934,31.191,1,1,"Kibaha"
22,2223,814,1,1,1,1,7,2,0,2,0,0,1,1,0,0,361400,42000,1,2,"Acre",11,NA,1,0,4,1,1,1,1,1,1,82,"2009-04-18T13:33:31Z","ykk1726772WAH",2,133.718,15.54,2,133.718,15.54,1,1,"Kibaha"
22,2206,620,1,1,1,2,7,2,0,2,0,0,1,1,1,0,239200,69100,1,2,"Acre",11,NA,1,0,2,1,1,1,1,0,1,94,"2009-04-18T14:37:32Z","wTj1318219pOc",2,88.504,25.567,2,88.504,25.567,1,1,"Kibaha"
22,2202,619,1,1,1,1,1,3,1,1,0,0,0,1,0,1,148200,8300,1,1,"Acre",1,NA,1,0,3,0,0,0,1,0,1,66,"2009-04-18T13:02:52Z","yJp1783068cta",1,54.834,3.071,1,54.834,3.071,1,1,"Kibaha"
22,2221,612,1,1,1,1,7,2,0,3,0,0,1,2,1,0,254800,23600,1,2.22581950627276,"Hectare",11,NA,1,0,0,0,0,1,0,0,1,76,"2009-04-18T13:24:29Z","Bwb1535936UpC",5.5001112909753,94.276,8.732,5.00010117361393,94.276,8.732,1,1,"Kibaha"
22,2213,815,1,1,1,2,7,2,1,1,0,0,1,0,0,0,110500,25800,1,1,"Acre",8,NA,1,0,0,1,1,0,1,NA,1,90,"2009-04-18T15:21:29Z","ZNM1154744MOA",1,40.885,9.546,1,40.885,9.546,1,1,"Kibaha"
22,2218,827,1,1,1,2,7,2,1,3,1,1,0,1,0,0,275600,4200,1,2,"Acre",11,NA,3,0,0,0,0,0,1,0,1,116,"2009-04-18T14:53:10Z","qOS1817060ehg",2,101.972,1.554,2,101.972,1.554,1,1,"Kibaha"
22,2226,814,1,1,1,1,7,2,0,2,0,0,2,0,0,0,78000,148900,1,0.5,"Acre",1,NA,1,0,0,0,0,0,0,1,1,74,"2009-04-20T16:04:24Z","NAv1073118XmU",0.5,28.86,55.093,0.5,38.36456,55.093,1,1,"Kibaha"
22,2214,827,1,1,1,2,7,2,1,1,0,0,0,1,0,1,87880,8600,1,0.5,"Acre",1,NA,1,0,0,0,0,1,1,NA,1,63,"2009-04-19T12:16:10Z","bHX1389045DKF",0.5,32.5156,3.182,0.5,38.36456,3.182,1,1,"Kibaha"
22,2215,619,1,1,1,1,5,2,0,1,0,0,0,1,0,0,182000,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,1,NA,0,60,"2009-04-18T14:22:47Z","NGe1360404AsY",0,67.34,0,0,67.34,0.555,1,1,"Kibaha"
22,2210,827,1,1,1,2,1,2,1,1,0,0,0,1,0,1,111800,18200,1,1,"Acre",11,NA,1,0,0,0,1,1,1,NA,NA,78,"2009-04-18T12:44:08Z","pcv1595026zNR",1,41.366,6.734,1,41.366,6.734,1,1,"Kibaha"
22,2225,827,1,1,1,2,7,2,1,3,0,1,1,1,0,0,204100,27000,1,1,"Acre",8,NA,3,0,0,0,0,1,1,NA,0,101,"2009-04-19T15:45:25Z","Ijk1145408xLo",1,75.517,9.99,1,75.517,9.99,1,1,"Kibaha"
22,2216,620,1,1,1,2,7,2,1,1,0,0,0,1,0,0,59800,34100,1,1,"Acre",1,NA,1,0,0,0,0,1,1,0,0,89,"2009-04-19T12:09:11Z","cGO1342862ffp",1,22.126,12.617,1,38.36456,12.617,1,1,"Kibaha"
22,2220,815,1,1,5,5,5,2,0,1,0,0,0,1,0,1,144300,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,NA,NA,58,"2009-04-19T14:15:58Z","Qav1138116oNe",0,53.391,0,0,53.391,0.555,1,1,"Kibaha"
22,2207,619,1,1,1,1,7,3,1,1,0,0,0,1,0,0,88400,0,1,0.5,"Acre",1,NA,1,0,0,0,0,1,1,NA,0,92,"2009-04-19T12:30:01Z","JdI1214234Vcn",0.5,32.708,0,0.5,38.36456,0.555,1,1,"Kibaha"
22,2224,814,1,1,1,1,7,2,1,1,0,0,1,0,0,1,101400,8000,1,0.300000011920929,"Acre",1,NA,1,0,0,1,1,1,1,1,1,92,"2009-04-18T15:28:40Z","kxq1237604gQW",0.300000011920929,37.518,2.96,0.300000011920929,38.36456,2.96,1,1,"Kibaha"
23,2313,814,1,2,1,5,1,1,0,2,0,0,1,1,0,0,980200,302100,0,NA,NA,NA,NA,NA,6,15,0,1,1,1,1,0,65,"2009-01-15T11:22:54Z","Ybv1176261egm",0,362.674,111.777,0,362.674,111.777,1,3,"Chamwino"
23,2302,815,1,4,1,9,1,4,0,6,0,2,2,2,1,1,579800,794200,1,3.23755564548766,"Hectare",11,NA,1,6,11,1,1,0,0,0,1,104,"2009-01-15T11:07:17Z","DTi1113828WLp",8.00016187778228,214.526,293.854,5.00010117361393,214.526,196.3479,1,3,"Chamwino"
23,2304,620,1,2,1,9,1,4,0,5,0,3,0,2,1,0,652600,132759,1,1.21408336705787,"Hectare",5,NA,1,0,0,0,0,1,1,0,0,91,"2009-01-15T14:05:07Z","Hco1394776yUA",3.00006070416835,241.462,49.12083,3.00006070416835,241.462,49.12083,1,3,"Chamwino"
23,2326,620,1,2,1,9,1,1,0,2,0,0,1,1,1,0,247000,106600,1,2.8328611898017,"Hectare",11,NA,1,0,7,1,1,1,1,0,1,75,"2009-01-15T16:53:54Z","QmJ1084558EhX",7.00014164305949,91.39,39.442,5.00010117361393,91.39,39.442,1,3,"Chamwino"
23,2334,612,1,2,5,5,1,5,0,3,0,1,1,1,1,0,169000,14300,1,2,"Acre",11,NA,1,0,0,1,1,1,1,1,1,80,"2009-01-15T10:40:24Z","QAe1141513ImF",2,62.53,5.291,2,62.53,5.291,1,3,"Chamwino"
23,2346,612,1,2,5,5,7,1,1,2,1,0,0,1,0,0,93600,21600,1,0.800000011920929,"Acre",11,NA,1,1,5,1,0,0,0,0,1,82,"2009-01-15T14:00:03Z","MPx1085619Dby",0.800000011920929,34.632,7.992,0.800000011920929,38.36456,7.992,1,3,"Chamwino"
23,2317,815,1,2,1,5,1,1,0,7,1,3,2,1,1,1,1053000,182300,1,2,"Acre",11,NA,1,0,10,0,0,1,1,0,1,94,"2009-01-15T19:12:36Z","rjT1913313NFT",2,389.61,67.451,2,389.61,67.451,1,3,"Chamwino"
23,2324,814,1,2,1,10,1,4,0,3,0,1,1,1,1,0,369200,40600,1,0.5,"Acre",11,NA,1,0,0,0,1,1,1,1,1,62,"2009-01-15T10:00:16Z","BzR1092351eYn",0.5,136.604,15.022,0.5,136.604,15.022,1,3,"Chamwino"
23,2349,815,1,2,1,9,1,3,1,9,2,2,4,1,0,1,1016600,780700,1,2,"Acre",77,NA,NA,32,32,1,0,1,1,0,1,98,"2009-01-15T16:23:47Z","VRW1783111waP",2,376.142,288.859,2,376.142,196.3479,1,3,"Chamwino"
23,2342,612,1,2,5,9,7,4,1,3,1,1,1,0,0,0,186160,7100,1,0.5,"Acre",1,NA,1,2,7,1,0,1,1,1,1,89,"2009-01-15T16:32:41Z","kmX1431205uhU",0.5,68.8792,2.627,0.5,68.8792,2.627,1,3,"Chamwino"
23,2332,619,1,2,1,9,1,3,1,2,0,1,1,0,0,0,696800,123500,0,NA,NA,NA,NA,NA,3,9,0,0,1,1,0,0,55,"2009-01-15T18:16:28Z","dDj1037118xxn",0,257.816,45.695,0,257.816,45.695,1,3,"Chamwino"
23,2314,620,1,2,1,9,1,4,1,2,0,0,1,1,0,0,361400,76900,1,1.61877782274383,"Hectare",5,NA,1,1,5,1,0,1,1,0,0,69,"2009-01-15T12:22:58Z","ReV1774091SWO",4.00008093889114,133.718,28.453,4.00008093889114,133.718,28.453,1,3,"Chamwino"
23,2322,619,1,2,5,9,7,1,0,1,0,0,0,1,1,1,196040,0,0,NA,NA,NA,NA,NA,3,10,0,0,1,1,0,0,70,"2009-01-15T11:02:06Z","Onk1645038ngB",0,72.5348,0,0,72.5348,0.555,1,3,"Chamwino"
23,2321,619,1,2,5,9,7,1,1,2,0,1,0,1,0,1,319800,8300,1,1,"Acre",11,NA,1,0,0,1,1,1,1,0,0,47,"2009-01-15T11:52:57Z","dMC1743293ySp",1,118.326,3.071,1,118.326,3.071,1,3,"Chamwino"
23,2318,827,1,2,1,10,1,2,0,7,1,2,3,1,0,1,1300000,116800,1,2,"Acre",11,NA,2,5,5,1,0,0,0,0,0,161,"2009-01-15T11:57:59Z","JYr1052446jdn",2,481,43.216,2,481,43.216,1,3,"Chamwino"
23,2344,620,1,2,1,9,7,1,0,3,0,0,1,2,0,0,491400,67400,1,5.26102792391744,"Hectare",11,NA,1,0,0,0,1,1,1,0,1,75,"2009-01-15T10:42:51Z","cyF1659265Vyu",13.0002630513962,181.818,24.938,5.00010117361393,181.818,24.938,1,3,"Chamwino"
23,2347,814,1,4,1,4,1,4,0,5,0,3,1,1,1,0,738400,206300,1,1.21408336705787,"Hectare",11,NA,1,0,0,1,1,1,1,1,1,86,"2009-01-15T13:06:13Z","ajh1161786Spf",3.00006070416835,273.208,76.331,3.00006070416835,273.208,76.331,1,3,"Chamwino"
23,2340,814,1,2,1,5,7,1,1,3,0,1,2,0,0,1,226200,25500,1,1.61877782274383,"Hectare",11,NA,1,0,0,1,0,1,0,0,1,81,"2009-01-15T16:33:26Z","fCK1816707acs",4.00008093889114,83.694,9.435,4.00008093889114,83.694,9.435,1,3,"Chamwino"
23,2331,612,1,2,1,5,1,2,1,1,0,0,0,1,0,1,171600,29800,0,NA,NA,NA,NA,NA,0,6,0,0,0,1,NA,0,63,"2009-01-15T12:12:47Z","HBx1359183yGy",0,63.492,11.026,0,63.492,11.026,1,3,"Chamwino"
23,2319,619,1,2,1,9,7,1,0,1,0,0,0,1,0,0,141440,13000,1,1,"Acre",11,NA,1,0,0,1,0,1,1,0,0,27,"2009-01-15T12:34:45Z","STT1925998oki",1,52.3328,4.81,1,52.3328,4.81,1,3,"Chamwino"
23,2336,815,1,2,1,9,7,2,0,5,0,2,2,1,1,1,754000,452600,1,1.61877782274383,"Hectare",1,NA,1,2,5,1,1,1,1,0,1,97,"2009-01-15T13:16:14Z","IZz1982295RpR",4.00008093889114,278.98,167.462,4.00008093889114,278.98,167.462,1,3,"Chamwino"
23,2323,827,1,4,1,9,7,2,1,1,0,0,0,1,0,1,67600,0,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,80,"2009-01-15T15:30:47Z","nvK1283966wTU",0,25.012,0,0,38.36456,0.555,1,3,"Chamwino"
24,2411,621,1,2,1,5,1,4,0,6,0,3,1,2,1,0,652600,68200,1,1.61877782274383,"Hectare",4,NA,3,6,7,0,1,0,0,0,1,122,"2009-01-30T14:44:36Z","WmQ1726874jpU",4.00008093889114,241.462,25.234,4.00008093889114,241.462,25.234,1,3,"Chamwino"
24,2442,420,1,4,1,5,1,1,1,3,1,0,2,0,1,1,960440,205800,1,0.5,"Acre",34,NA,1,0,0,1,1,0,1,0,1,76,"2009-01-30T11:42:53Z","lRX1872771mHV",0.5,355.3628,76.146,0.5,355.3628,76.146,1,3,"Chamwino"
24,2424,818,1,4,1,5,1,4,0,5,0,2,3,0,1,1,371800,27600,1,1,"Acre",34,NA,1,0,1,0,1,0,1,0,1,105,"2009-01-30T15:19:13Z","eMT1703285AUB",1,137.566,10.212,1,137.566,10.212,1,3,"Chamwino"
24,2434,828,1,2,1,5,1,1,0,6,1,3,2,0,1,0,668720,136320,1,1.5,"Acre",9,NA,1,0,4,1,1,1,1,0,1,137,"2009-01-31T15:51:36Z","GGQ1972691nlc",1.5,247.4264,50.4384,1.5,247.4264,50.4384,1,3,"Chamwino"
24,2441,420,1,2,1,5,1,4,0,6,1,3,2,0,1,0,839800,58300,1,2,"Acre",5,NA,1,0,0,0,0,0,0,0,1,84,"2009-01-31T10:31:30Z","qzt1321198gyJ",2,310.726,21.571,2,310.726,21.571,1,3,"Chamwino"
24,2450,828,4,4,1,5,1,4,0,8,2,2,4,0,1,0,1560000,209000,1,1,"Acre",9,NA,1,4,30,0,0,0,1,0,0,144,"2009-01-31T11:36:51Z","pEQ1789185ErE",1,577.2,77.33,1,577.2,77.33,1,3,"Chamwino"
24,2419,818,1,4,1,5,1,4,1,6,2,1,0,3,1,0,317850,38500,1,0.25,"Acre",1,NA,1,8,13,0,0,0,1,0,1,132,"2009-01-30T12:33:28Z","gxo1660937YGl",0.25,117.6045,14.245,0.25,117.6045,14.245,1,3,"Chamwino"
24,2407,805,1,4,1,7,1,4,0,10,1,5,1,3,1,1,691600,17900,1,1.5,"Acre",4,NA,1,3,10,1,1,1,1,0,1,153,"2009-01-30T13:04:43Z","MOL1141243apv",1.5,255.892,6.623,1.5,255.892,6.623,1,3,"Chamwino"
24,2429,823,1,4,1,5,1,4,0,8,1,2,4,1,1,1,447200,57600,1,0.5,"Acre",15,NA,1,0,2,1,1,0,0,0,1,104,"2009-01-30T14:07:09Z","BQs1680920RSw",0.5,165.464,21.312,0.5,165.464,21.312,1,3,"Chamwino"
24,2410,621,1,2,1,5,1,4,1,4,1,1,2,0,0,0,572000,69600,1,1,"Acre",34,NA,1,0,3,0,0,1,1,0,1,109,"2009-01-30T12:11:17Z","sxg1806250URx",1,211.64,25.752,1,211.64,25.752,1,3,"Chamwino"
24,2447,828,1,2,1,6,1,4,0,4,1,1,2,0,1,0,655200,177940,1,0.75,"Acre",1,NA,1,0,8,0,0,0,1,0,1,110,"2009-01-30T16:01:23Z","XTl1793027kjT",0.75,242.424,65.8378,0.75,242.424,65.8378,1,3,"Chamwino"
24,2426,823,1,2,1,5,1,4,0,4,0,2,1,1,1,0,486200,31500,1,1.5,"Acre",1,NA,1,2,6,1,1,1,1,1,1,113,"2009-01-31T11:09:14Z","aCv1347072ztV",1.5,179.894,11.655,1.5,179.894,11.655,1,3,"Chamwino"
24,2445,828,1,2,1,5,1,4,0,8,2,3,3,0,0,0,314600,80500,1,0.5,"Acre",15,NA,1,0,0,1,1,NA,1,1,1,190,"2009-01-30T13:46:05Z","iFl1737827Jct",0.5,116.402,29.785,0.5,116.402,29.785,1,3,"Chamwino"
24,2423,823,1,4,4,5,1,1,0,9,1,5,2,1,1,1,429000,160300,1,1.01173613921489,"Hectare",5,NA,1,3,3,0,0,0,1,0,1,180,"2009-01-31T14:26:17Z","tWH1658117eid",2.50005058680695,158.73,59.311,2.50005058680695,158.73,59.311,1,3,"Chamwino"
24,2405,805,1,2,1,7,1,4,1,7,0,3,2,2,0,0,783900,30900,1,1,"Acre",9,NA,1,4,7,0,1,1,1,0,0,109,"2009-01-31T11:07:27Z","cwJ1332285VrH",1,290.043,11.433,1,290.043,11.433,1,3,"Chamwino"
24,2417,818,1,2,1,5,1,4,0,4,0,2,0,2,1,0,481000,13000,1,0.5,"Acre",34,NA,1,0,0,0,0,1,1,0,1,81,"2009-01-31T14:42:58Z","OII1414739cre",0.5,177.97,4.81,0.5,177.97,4.81,1,3,"Chamwino"
24,2408,805,1,2,1,7,1,4,0,6,2,2,0,2,1,0,486200,141300,1,1.5,"Acre",4,NA,3,3,7,1,1,1,1,0,1,97,"2009-01-30T14:56:14Z","KtV1769551CJt",1.5,179.894,52.281,1.5,179.894,52.281,1,3,"Chamwino"
24,2432,420,1,4,1,5,1,4,0,4,1,2,0,1,1,0,585000,49500,1,0.5,"Acre",77,NA,NA,0,0,1,0,0,1,0,1,94,"2009-01-30T13:41:07Z","uuD1171500Jbx",0.5,216.45,18.315,0.5,216.45,18.315,1,3,"Chamwino"
24,2422,818,1,2,1,5,1,4,0,6,1,1,2,2,0,0,884000,272100,1,1.61877782274383,"Hectare",34,NA,1,7,0,0,1,0,0,0,1,138,"2009-01-31T12:17:36Z","Fmv1700559aNw",4.00008093889114,327.08,100.677,4.00008093889114,327.08,100.677,1,3,"Chamwino"
24,2412,621,1,2,1,5,1,1,1,5,1,3,0,1,1,0,936520,56200,1,1,"Acre",9,NA,1,3,5,1,1,0,0,0,0,119,"2009-01-31T12:15:39Z","pvA1629323fJG",1,346.5124,20.794,1,346.5124,20.794,1,3,"Chamwino"
24,2440,420,1,2,1,5,1,4,1,5,2,2,1,0,1,0,231400,12450,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,1,80,"2009-01-31T11:58:07Z","LJu1520873fFy",0,85.618,4.6065,0,85.618,4.6065,1,3,"Chamwino"
24,2428,823,1,2,1,5,1,4,0,4,2,0,0,2,1,1,202800,68250,1,0.5,"Acre",1,NA,1,0,3,1,1,0,0,NA,0,114,"2009-01-30T12:18:42Z","ocz1324659FUX",0.5,75.036,25.2525,0.5,75.036,25.2525,1,3,"Chamwino"
25,2531,828,1,4,1,4,1,4,0,7,0,3,3,1,1,1,522600,35900,1,2,"Acre",1,NA,1,10,20,1,1,1,1,0,0,138,"2009-01-11T14:04:05Z","gsn1927967nAi",2,193.362,13.283,2,193.362,13.283,1,3,"Chamwino"
25,2516,823,1,4,1,5,1,2,1,4,0,3,0,1,1,1,1190540,161300,1,2.42816673411574,"Hectare",3,NA,1,0,0,0,0,1,1,0,1,140,"2009-01-11T11:18:36Z","sfs1315429BZM",6.0001214083367,440.4998,59.681,5.00010117361393,440.4998,59.681,1,3,"Chamwino"
25,2515,420,1,4,1,5,1,4,0,7,0,3,3,1,1,0,956800,96800,1,1.21408336705787,"Hectare",34,NA,1,0,0,1,1,1,1,1,1,91,"2009-01-12T13:22:34Z","NKf1318716DAa",3.00006070416835,354.016,35.816,3.00006070416835,354.016,35.816,1,3,"Chamwino"
